RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5249,15749948,Nwankwo,730,France,Female,38,9,104548.94,1,0,1,142939.42,0 
7259,15596859,Fulcher,665,Spain,Female,24,2,0,2,1,0,138829.75,0
7260,15711488,Pisano,660,France,Male,33,1,136859.6,1,0,1,190317.76,0
7261,15642767,McKenzie,611,France,Male,38,8,0,2,1,0,189535.87,0
 7262,15688261,Miracle,655,France,Female,34,1,0,2,1,0,67245.43,0
7263,15813537,Wang,414,Germany,Male,41,1,107978.57,1,1,0,121074.68,1
7264,15590631,Ndubueze,567,Spain,Male,41,3,0,2,1,0,73833.2,0 
5236,15755087,Colwell,685,Germany,Male,42,8,139799.22,2,1,0,90830.58,1
5237,15741124,Lucchese,656,Germany,Male,38,1,127910.82,1,1,1,188220.81,0
5238,15779827,Okagbue,732,Germany,Male,31,6,128800.56,2,1,1,88100.99,0
 5239,15665631,Pinto,710,Germany,Male,36,1,129732.96,1,1,1,103785.55,0
5240,15590960,Baresi,767,Germany,Male,33,9,134935.21,1,1,0,79151.57,0
5241,15639893,Ch'ien,624,France,Female,43,3,0,2,1,0,186780.23,0 
4548,15785581,Tien,688,France,Male,33,1,0,2,1,1,96947.84,0
4549,15632217,Hs?eh,683,France,Female,45,2,0,2,1,1,78815.05,0
4550,15572235,Davies,652,Germany,Female,32,1,138805.57,1,1,1,175691.13,0
 4551,15643842,McKenzie,624,Germany,Female,33,7,108814.74,1,1,1,39407.36,0
4552,15757916,Cameron,769,France,Male,29,4,0,2,1,1,79054.02,0
4553,15656788,H?,527,Germany,Female,45,6,103364.37,2,1,0,131710.69,1 
879,15691769,Onyekaozulu,756,Spain,Female,41,6,0,2,1,0,193339.27,0
880,15595583,Rhodes,595,France,Male,25,7,0,2,1,1,98778.46,0
881,15684669,Pirozzi,769,Spain,Male,25,9,0,1,1,1,6073.18,0
 882,15718575,Tao,449,France,Male,28,3,0,2,1,0,181598.42,0
883,15577597,Hsia,472,France,Male,38,5,0,2,1,0,3915.64,0
884,15796466,Tang,742,Spain,Male,30,2,0,2,1,1,193329.6,0 
8473,15771184,Chin,508,France,Male,41,9,0,2,1,1,94237.25,0
8474,15622520,Iweobiegbunam,850,France,Male,48,8,0,2,0,0,151493.75,0
8475,15617243,Bryant,589,France,Female,35,10,0,2,0,0,105419.25,0
 8476,15798907,McGregor,608,France,Male,39,7,141597.36,1,1,0,171908.76,1
8477,15794519,Gordon,655,France,Male,40,7,0,2,1,0,168811.95,0
8478,15684210,Genovese,581,France,Male,37,3,108972.35,2,0,0,36705.46,0 
5297,15667407,Trevisano,680,France,Male,52,1,0,2,1,1,141457.2,1
5298,15676877,Shen,643,France,Female,29,9,122219.53,1,1,1,26928.7,0
5299,15807058,Trevisano,744,France,Female,36,2,0,2,1,0,873.26,0
 5300,15648884,Udinese,735,France,Male,47,7,187697.71,1,1,0,27483.01,1
5301,15639956,Nwokezuike,629,Germany,Female,37,1,123655.73,1,1,0,163737.51,1
5302,15586717,Carroll,707,France,Female,32,0,0,2,1,1,12098.8,0 
4203,15622484,Watson,589,Germany,Male,33,6,98655.71,2,1,1,88776.97,0
4204,15634418,Tsui,577,Spain,Female,24,8,0,2,1,1,174601.52,0
4205,15607592,Crawford,564,Spain,Female,36,9,0,2,1,1,19246.5,0
 4206,15664800,Chigolum,649,France,Female,43,0,0,1,1,1,126845.48,1
4207,15674823,Smith,735,Spain,Male,42,9,0,2,1,1,81408.04,0
4208,15612041,Chang,850,France,Female,39,4,0,2,1,1,174793.76,0 
7565,15670067,Hancock,677,Spain,Female,31,4,0,2,1,1,141143.12,0
7566,15737242,Lockhart,707,Germany,Female,44,1,110829.21,2,0,0,129923.58,0
7567,15788075,Chiu,639,Germany,Male,38,9,90817.69,1,1,0,11996.82,0
 7568,15613688,Kirwan,599,France,Male,30,7,102922.63,1,1,0,114516.95,0
7569,15697594,O'Neill,724,France,Male,40,9,0,2,1,1,103670.56,0
7570,15787086,Johnston,766,Spain,Male,25,2,0,3,1,0,175928.43,0 
1908,15758746,Pinto,741,France,Female,50,6,0,1,1,0,195801.84,1
1909,15692972,Lai,721,France,Male,33,2,0,2,1,1,180904.65,0
1910,15689329,Kao,577,France,Female,38,9,0,1,1,0,191179.44,0
 1911,15586428,Woolnough,749,Spain,Female,34,5,99392.68,2,1,1,119909.04,0
1912,15683019,Longo,717,France,Female,24,7,0,2,1,1,143931.89,0
1913,15735608,Walker,663,Spain,Female,37,1,0,2,1,1,92413.55,0 
2785,15675149,Chizoba,586,Germany,Female,33,7,148605.74,2,1,1,131743.67,0
2786,15592048,Gibson,727,Germany,Female,35,4,116422.27,1,1,1,153870.24,0
2787,15809916,Mao,593,Spain,Male,36,8,0,2,1,1,163817.4,0
 2788,15772827,Somadina,639,Spain,Female,29,1,0,2,1,1,6835.16,0
2789,15585900,Giordano,850,France,Female,33,5,0,1,1,1,193313.16,0
2790,15725429,Forbes,742,Spain,Male,34,3,0,2,1,0,195767.81,0 
3044,15661802,Ginikanwa,599,France,Male,35,9,0,2,1,1,172089.43,0
3045,15791157,Yen,612,France,Male,41,8,124730.16,1,0,1,191697.41,0
3046,15651872,Ch'iu,601,Spain,Female,33,3,0,2,0,1,147626.22,0
 3047,15774040,Wright,682,France,Female,55,4,0,2,1,1,137924.81,0
3048,15802776,Ginikanwa,721,Spain,Male,38,1,124173.5,2,0,1,1166.04,0
3049,15626850,Estrada,743,France,Male,29,8,0,2,0,0,130265.87,0 
6231,15728027,Connolly,719,France,Male,29,1,124066.88,1,0,0,152801.61,0
6232,15693093,Owens,634,Spain,Female,43,4,0,2,1,0,94783.24,0
6233,15791388,Sorokina,540,France,Male,39,4,0,2,1,1,124454.15,0
 6234,15683521,Moretti,719,Germany,Male,34,2,127732.33,2,0,1,168778.37,0
6235,15603767,Trevisani,667,France,Female,35,2,0,2,1,1,121594.54,0
6236,15751626,Yudina,742,Spain,Male,42,1,0,1,1,1,15349.41,0 
1485,15674396,Lees,499,France,Male,37,1,0,2,1,1,105929.49,0
1486,15681802,Chia,594,Spain,Male,37,6,0,2,1,1,92666.18,0
1487,15739313,Liang,624,France,Male,32,5,0,2,1,1,180422.48,0
 1488,15678514,Ch'in,848,France,Male,26,7,0,1,1,0,158817.45,0
1489,15667549,Crawford,521,France,Female,40,8,0,2,1,1,58953.39,0
1490,15754673,Toscano,722,Germany,Male,28,10,131832.06,2,1,1,193780.62,0 
5297,15753497,Vargas,609,Spain,Female,38,8,123371.27,1,1,1,133042.77,1
5298,15575320,Amaechi,576,Spain,Female,38,4,115946.12,2,0,0,69047.73,0
5299,15574444,Shih,729,Germany,Male,39,4,149826.46,1,1,0,167929.22,1
 5300,15679031,Manna,441,Spain,Male,41,1,0,2,1,1,126865.08,0
5301,15661233,T'ien,646,Spain,Male,71,8,0,2,1,1,135924.8,0
5302,15807051,Enoch,633,France,Female,42,5,121384.61,1,1,1,178045.78,0 
9231,15690942,Onwubukedu,606,France,Male,30,1,161295.44,1,0,0,111664.04,0
9232,15692748,Ts'ui,622,France,Female,35,2,0,2,1,1,119068.02,0
9233,15755873,Hs?,472,Spain,Male,28,1,0,2,1,0,132433.49,0
 9234,15756335,Ch'eng,665,Spain,Male,48,6,0,2,1,1,154738.45,0
9235,15789394,Onwuamaeze,767,France,Male,30,5,0,2,1,1,165742.28,0
9236,15679988,White,712,France,Female,40,6,0,2,1,0,166471.99,0 
6924,15735472,Moss,580,France,Male,42,1,0,1,1,1,23893.81,0
6925,15753833,Oluchukwu,644,France,Male,34,8,0,2,1,1,40386.17,0
6926,15588072,Toscani,638,Spain,Female,41,7,0,1,1,1,100831.4,0
 6927,15800878,Ch'eng,609,France,Male,44,1,0,2,0,1,56138.16,0
6928,15754043,Clibborn,682,France,Female,43,4,106158.86,1,1,1,191252.23,0
6929,15685491,P'eng,679,Germany,Female,38,5,90876.23,2,1,0,130839.78,0 
4468,15662358,Ch'ang,850,Germany,Female,41,6,148189.52,2,0,0,167777.19,0
4469,15808245,She,546,Spain,Male,40,8,0,1,1,0,144046.76,0
4470,15774875,Moretti,721,France,Female,41,4,0,2,1,1,171219.38,0
 4471,15701139,Watson,697,Spain,Female,38,9,0,2,0,0,172927.45,0
4472,15777560,Sanders,595,France,Female,43,8,121511.65,1,1,0,93199.31,0
4473,15738354,Ginikanwa,663,France,Male,36,6,0,2,1,1,194476.57,0 
988,15663109,T'ang,782,Spain,Male,32,2,0,1,1,1,140537.87,0
989,15762931,P'eng,747,France,Male,34,4,0,2,1,1,184843.12,0
990,15693581,Chuang,721,France,Male,36,9,0,2,1,1,41733.92,0
 991,15632172,Tsao,659,Spain,Male,36,3,0,1,1,0,139860.19,0
992,15792454,Martin,735,France,Male,33,6,0,2,1,1,108838.55,0
993,15783935,Pisani,619,France,Female,37,9,0,1,1,1,72907.33,0 
2384,15799410,Lombardo,766,Spain,Male,40,7,0,1,1,1,57625.12,0
2385,15662717,Lombardo,572,France,Female,36,10,0,2,1,0,134913.47,0
2386,15607569,Owen,632,Germany,Female,38,10,161437.39,1,1,1,70106.18,0
 2387,15690063,Tao,674,Spain,Male,36,9,0,1,1,1,25468.67,0
2388,15609577,Chiu,835,Spain,Female,45,1,0,2,1,0,176953.42,0
2389,15756955,Lombardo,724,Spain,Male,37,4,0,1,1,1,132913.72,0 
7083,15693581,Nnaemeka,595,France,Male,39,8,0,2,1,1,170086.05,0
7084,15631953,Forbes,690,France,Male,42,4,0,2,0,0,4193.05,0
7085,15680050,Goddard,592,France,Female,44,3,0,2,1,0,18093.04,0
 7086,15733916,McCartney,632,Germany,Female,60,6,113762.32,1,0,0,1947.86,1
7087,15629494,L?,500,France,Male,41,8,0,2,1,1,51677.18,0
7088,15773043,Barnes,534,France,Female,44,7,0,2,1,1,83898.11,0 
7822,15759204,Lorenzen,606,France,Male,37,0,0,2,0,0,105047.94,0
7823,15600846,Ts'ui,681,Spain,Female,28,8,0,2,1,1,158747.54,0
7824,15760368,Udinesi,624,Germany,Male,40,4,142642.4,1,1,1,131706.72,0
 7825,15740367,Davies,622,France,Male,37,2,0,2,1,1,180121.83,0
7826,15692776,Moore,772,France,Female,33,1,0,2,1,0,123815.09,0
7827,15790379,Cattaneo,715,France,Male,28,5,0,2,0,0,27338.55,0 
4915,15796477,Bogolyubova,633,France,Female,30,2,0,2,1,1,99837.72,0
4916,15796601,Lung,813,France,Male,36,2,0,2,1,1,188351.33,0
4917,15682425,Waters,663,Spain,Male,58,3,0,1,1,1,159722.52,0
 4918,15675330,Ritchie,648,Germany,Male,40,5,120456.66,3,1,0,171386.18,1
4919,15594617,Gibson,660,France,Female,32,1,0,2,0,0,188743.74,0
4920,15685836,Page,676,Germany,Male,46,8,141403.7,1,1,0,71610.42,1 
8937,15785885,Caldwell,588,France,Female,41,1,0,2,1,1,1789,0
8938,15590311,Y?,648,Germany,Female,42,2,110714.7,1,1,1,731,0
8939,15622596,Davison,619,Spain,Male,37,5,0,2,1,1,156518.76,0
 8940,15807006,McIntyre,724,Germany,Male,37,5,90303.74,1,1,0,101859.01,0
8941,15673413,Watson,625,Germany,Female,41,4,166102.62,2,1,1,162779.15,0
8942,15764409,Y?,738,France,Male,37,3,0,2,1,1,67483.32,0 
7497,15734274,Hsia,789,France,Male,40,8,0,1,1,1,143886.35,0
7498,15724009,Calabresi,520,Germany,Female,49,9,123581.21,1,1,1,135057.62,1
7499,15602789,P'eng,521,France,Male,39,8,0,2,1,0,160865.14,0
 7500,15782122,Chukwukere,731,France,Male,30,2,0,2,0,1,93360.58,0
7501,15633388,Chiang,682,France,Male,40,8,0,1,1,0,178197.7,1
7502,15643896,Cherkasova,738,Germany,Female,48,7,129754.71,2,1,0,161333.09,1 
7244,15733158,Chin,660,France,Male,23,3,0,2,1,1,139575.08,0
7245,15764118,Kharlamova,600,Germany,Male,46,8,151091.5,1,1,0,19426.57,1
7246,15595697,Chukwujekwu,850,Germany,Male,42,9,172888.79,1,1,1,133360.58,0
 7247,15629417,Hale,687,France,Female,30,9,0,2,1,1,168213.13,0
7248,15761226,Chukwuhaenye,546,France,Female,33,3,134444.82,1,1,1,85477.62,0
7249,15786968,Genovese,738,France,Female,38,7,0,2,1,0,134303.97,0 
4113,15769906,Chukwudi,606,Germany,Female,41,8,102032.1,1,1,0,73295.97,0
4114,15690981,Lai,623,France,Male,36,4,0,2,1,1,140696.08,0
4115,15781880,Steele,711,Spain,Female,50,7,0,1,0,0,148788.21,1
 4116,15640137,Smith,547,France,Female,52,9,0,1,1,0,57124.02,1
4117,15643811,Ugochukwu,611,France,Male,40,10,0,2,0,0,109276.19,0
4118,15643759,Efimov,774,Germany,Female,40,5,110103.95,2,1,1,83584.98,0 
6729,15681659,Wright,631,France,Female,40,7,0,2,1,1,174875.42,0
6730,15691905,Wall,635,France,Female,28,3,0,2,1,1,130043.05,0
6731,15658064,Bates,719,Spain,Male,38,4,0,1,1,1,192460.4,0
 6732,15572893,Swanson,636,Spain,Male,26,8,0,1,1,0,54088.57,0
6733,15602801,T'ien,698,France,Male,33,3,0,2,1,1,95936.32,0
6734,15746197,Burtch,689,France,Female,35,1,0,2,1,1,167083.65,0 
7104,15775595,Meng,850,France,Female,29,2,141404.98,2,1,0,106586.23,0
7105,15647858,Han,573,Germany,Male,55,4,181155.72,1,1,0,32294.44,1
7106,15772729,Dodd,684,France,Male,36,5,0,2,1,1,159091.5,0
 7107,15605872,Meng,575,France,Female,33,10,155163.52,1,1,0,104040.43,0
7108,15688815,Meng,719,France,Male,32,7,125418.45,1,0,0,109014.36,0
7109,15773052,Mai,719,France,Male,32,0,0,2,1,1,161932.75,0 
7183,15614813,Sinclair,628,France,Male,31,10,103602.91,1,0,0,96723.06,0
7184,15711229,Cunningham,621,France,Female,29,4,0,2,1,1,17295.87,0
7185,15802688,McGregor,766,France,Male,33,5,0,1,1,0,167072.62,0
 7186,15663555,Cameron,749,Spain,Male,40,8,0,2,0,0,933.96,0
7187,15670177,Mazzi,724,France,Female,45,6,0,2,1,1,48027.37,0
7188,15761384,Holloway,569,Germany,Female,35,9,121053.48,2,0,0,105838.93,0 
1423,15646871,Lucchesi,639,Germany,Male,41,7,110868.64,2,1,1,93540.12,0
1424,15570048,Hsu,571,France,Male,31,1,0,2,1,0,12817.45,0
1425,15684792,Chukwumaobim,539,France,Female,34,9,0,2,0,1,148813.12,0
 1426,15752056,Chikezie,632,Germany,Female,37,1,102968.56,1,1,0,23592.06,0
1427,15580641,Y?,742,Germany,Male,38,2,152064.05,2,0,0,70284.53,0
1428,15688678,Piccio,622,Germany,Male,30,3,119827.6,2,1,0,189947.17,0 
5958,15794770,Anderson,577,France,Male,48,2,0,1,1,1,160857.21,0
5959,15683111,Crawford,850,Spain,Female,29,5,0,2,0,0,90588.41,0
5960,15658837,Chukwualuka,697,Germany,Male,29,3,124900.9,1,0,1,134523.59,0
 5961,15666962,Cameron,709,Germany,Male,38,4,134444.29,2,1,0,145892.89,0
5962,15648439,Ferrari,600,France,Female,30,4,0,2,0,1,24835.6,0
5963,15672627,Otutodilichukwu,698,France,Male,37,9,0,2,0,0,34137.13,0 
2095,15641370,Scott,617,France,Female,41,0,142547.18,1,0,0,6047.8,0
2096,15602787,McKenzie,818,France,Male,39,1,0,2,1,0,116910.72,0
2097,15603500,Watt,850,France,Male,33,2,0,2,0,0,144954.11,0
 2098,15794573,Ch'eng,691,France,Female,44,10,0,2,1,0,124477.21,0
2099,15756870,Buccho,622,Germany,Female,40,9,123563.36,3,1,0,163311.64,1
2100,15627051,Lombardi,487,France,Male,24,2,0,2,1,1,180850.24,0 
5205,15791653,Forbes,731,Spain,Female,49,1,0,1,1,1,167848.05,0
5206,15713508,Ritchie,850,France,Female,45,1,0,1,1,1,73241.68,0
5207,15781458,Miller,506,France,Female,41,8,0,2,1,0,165991.89,0
 5208,15688063,Baresi,527,France,Male,38,7,133989.07,1,0,0,178293.33,0
5209,15681784,Sung,583,France,Male,32,2,0,2,0,0,111280.67,0
5210,15760115,Wilson,671,Germany,Male,48,6,135396.57,1,1,1,146650.85,0 
3957,15791798,Niu,702,France,Male,31,8,130443.36,1,0,0,84937.41,0
3958,15579983,Manfrin,675,France,Male,30,9,0,1,1,1,192360.02,0
3959,15799435,Maclean,716,France,Male,34,6,0,2,1,1,141472.81,0
 3960,15754556,Rizzo,739,Spain,Male,60,2,0,2,1,0,61294.86,0
3961,15697873,Cameron,611,France,Female,41,8,0,2,0,1,72694.73,0
3962,15793550,Tuan,598,Spain,Male,38,3,0,2,0,0,32651.8,0 
6057,15797975,Chuang,586,Spain,Male,33,3,0,2,0,0,127541.54,0
6058,15768709,Hughes,571,France,Male,37,4,0,2,0,0,141647.96,0
6059,15594328,Korovin,624,France,Male,42,5,114330.09,1,0,0,139488.28,1
 6060,15781544,Udinese,628,Germany,Male,32,7,135435.61,1,1,1,163726.09,0
6061,15724309,Buccho,632,France,Female,33,9,0,2,1,1,104483.11,0
6062,15584939,Korovin,622,Germany,Female,43,4,79971.36,1,1,1,185488.64,1 
7945,15765530,Sung,722,France,Male,27,4,0,2,1,1,195664.21,0
7946,15576655,Teng,773,France,Female,33,3,141862.02,1,1,1,121713.13,0
7947,15737665,Okagbue,553,Germany,Female,44,0,111910.56,3,1,1,149984.77,1
 7948,15571056,McIntyre,721,France,Female,31,7,0,1,1,0,173653.06,0
7949,15749545,Palerma,537,Spain,Male,36,2,0,2,1,0,44211.21,0
7950,15575367,Ch'ang,552,France,Female,39,3,0,1,1,1,110789.05,0 
7159,15587215,Lloyd,638,France,Female,37,8,0,2,1,0,150902.52,0
7160,15750166,Robertson,674,Germany,Female,44,4,122956.83,1,1,1,140869.54,0
7161,15680187,Kerr,718,France,Female,54,9,0,2,1,1,177989.43,0
 7162,15702041,Tao,609,France,Female,33,7,121546.98,1,1,0,1090.35,0
7163,15709481,Macleod,554,Germany,Female,35,7,144510.22,1,1,1,94320.53,0
7164,15720003,Feng,709,France,Female,49,2,0,1,1,0,76524.97,0 
4750,15727881,Cocci,641,France,Female,42,3,150285.75,1,1,1,58094.42,1
4751,15710677,Pisano,532,France,Female,32,4,0,2,1,1,109994.66,0
4752,15782214,Murray,817,France,Male,43,2,0,2,0,1,67503.94,0
 4753,15605058,Anecho,580,Germany,Male,41,1,107572.23,1,1,1,146942.41,0
4754,15771386,Capon,829,Spain,Male,40,1,0,1,1,0,149752.1,1
4755,15672589,Ch'ang,619,France,Female,26,3,0,2,1,0,191054.14,0 
5484,15804920,Mistry,717,Germany,Male,31,5,136754.52,1,0,0,126594.55,1
5485,15637882,Uspensky,637,France,Female,39,4,0,2,0,1,147219.4,0
5486,15687409,Chukwuemeka,675,France,Male,31,10,0,2,1,1,141466.9,0
 5487,15791471,T'ang,850,France,Male,43,10,0,2,1,1,129749.77,0
5488,15649475,Lung,751,Germany,Female,35,9,167914.35,2,1,0,7556.35,0
5489,15575089,Scott,648,Spain,Male,33,2,0,2,1,1,141757.78,0 
5842,15795414,Boyle,745,Spain,Male,32,8,0,2,0,0,184438.47,0
5843,15574545,Sagese,608,Germany,Male,33,4,151014.4,2,1,0,178587.45,0
5844,15582466,Kerr,761,Germany,Female,49,5,125584.43,2,0,0,83419.14,1
 5845,15682881,Lucchese,645,Germany,Female,47,3,128268.05,1,1,0,149915.52,1
5846,15721163,T'ien,685,Spain,Female,35,0,0,2,1,1,109638.77,0
5847,15730076,Wade,599,Germany,Male,29,2,85973.31,1,1,0,155718.56,0 
879,15696576,Liu,734,France,Male,35,8,93824.67,1,1,1,57909.82,0
880,15735517,Pirozzi,689,France,Male,30,4,0,2,0,1,58953.97,0
881,15695133,Sagese,632,France,Male,26,4,111387.24,1,0,0,81731.66,0
 882,15588901,Hsiung,666,Germany,Male,37,2,125090.48,2,1,1,152236.15,0
883,15571841,Ricci,691,Spain,Male,44,9,0,2,1,0,133897.74,0
884,15791834,Stevenson,697,Spain,Male,38,9,0,2,0,1,55563.03,0 
6763,15733395,Chidimma,703,Spain,Female,42,4,0,2,1,1,141405.89,0
6764,15641807,Nkemjika,703,France,Female,41,3,0,2,1,1,141416.73,0
6765,15642386,Chukwudi,612,Spain,Male,41,10,114582.33,1,1,1,153736.82,0
 6766,15655402,Obijiaku,602,Germany,Male,36,1,145854.29,2,1,0,69135.75,0
6767,15682250,Manna,583,Spain,Male,46,0,0,2,1,1,126629.98,0
6768,15794825,Hope,636,France,Male,37,2,0,2,1,0,104524.86,0 
4444,15771883,Aksenov,637,France,Female,33,7,0,2,0,0,162378.11,0
4445,15596544,Benjamin,685,France,Male,30,1,0,2,1,1,166672.95,0
4446,15796041,Bezrukova,738,France,Female,41,8,0,1,1,1,44020.02,0
 4447,15602934,Bolton,611,Germany,Female,34,1,135770.28,1,1,0,184313.64,0
4448,15665320,Flores,742,France,Female,54,7,0,2,1,0,122281.01,0
4449,15601363,Knight,739,Germany,Male,43,2,153392.63,1,0,1,29495.33,1 
4537,15712972,Ch'iu,638,France,Male,37,2,0,2,0,0,95802.7,1
4538,15693390,Ch'iu,716,France,Female,30,4,0,2,1,1,160799.02,0
4539,15566007,Rahman,692,Spain,Female,53,8,129939.02,1,1,1,166657.62,0
 4540,15794440,Boyle,685,France,Male,43,9,0,2,0,0,123092.15,0
4541,15583559,Williams,653,Germany,Female,46,9,130023.13,1,1,1,159898.35,0
4542,15719758,Evans,721,France,Male,32,6,0,1,1,1,47775.65,0 
906,15786031,Reyes,673,Spain,Male,42,3,0,1,1,0,94105.66,1
907,15651643,Findlay,850,France,Male,30,4,0,2,1,1,126860.29,0
908,15727698,Landon,737,Spain,Female,29,2,0,2,1,0,185757.94,0
 909,15692292,Kip,746,France,Female,36,1,0,2,1,0,48953.15,0
910,15577515,Shih,805,Spain,Male,32,6,121860.62,1,1,1,58525.93,0
911,15741566,Chukwuhaenye,558,Germany,Female,29,7,123551.88,1,1,0,109884.7,0 
8619,15582550,Keniston,435,France,Female,43,6,0,1,1,1,137849.92,0
8620,15742859,Pisano,656,Germany,Male,36,4,161147.52,1,1,0,187428.8,0
8621,15807511,Burrows,850,Germany,Female,44,6,105407.41,1,0,1,6251.95,0
 8622,15612572,Korovin,749,Germany,Female,29,6,122350.43,2,1,0,146102.95,0
8623,15585938,Chiu,621,France,Male,37,8,0,1,1,1,121362.25,0
8624,15808880,Wallace,694,France,Female,46,4,0,1,1,0,84360.54,1 
6428,15764753,Golubeva,738,France,Female,41,7,0,1,1,1,122800.24,0
6429,15742522,Mullen,627,France,Male,36,8,0,2,0,0,72348.45,0
6430,15794847,Curtis,889,Germany,Male,40,4,133330.38,1,1,1,49568.96,1
 6431,15604941,Crawford,719,Germany,Male,29,2,142036.92,2,1,1,123938.33,0
6432,15752297,Moss,669,France,Female,38,9,0,1,1,1,151316.03,0
6433,15698910,O'Donnell,754,Germany,Female,43,4,111430.99,2,1,1,173735.89,0 
9678,15674840,Kung,701,France,Female,28,4,120904.35,1,1,0,131168.67,0
9679,15697519,Hua,611,France,Male,32,8,0,2,1,1,189543.82,0
9680,15798029,Akabueze,626,France,Male,37,9,0,1,1,1,1075.71,0
 9681,15670193,Gibson,508,Spain,Female,38,10,0,2,1,0,189916.54,0
9682,15793681,Chia,776,France,Female,26,6,0,2,1,1,88867.39,0
9683,15691183,Chukwueloka,554,France,Male,37,5,114805.63,1,1,0,102859.15,0 
564,15659090,Hayward,749,France,Male,35,7,0,2,1,1,97147.76,0
565,15597250,Yao,838,Germany,Male,43,1,113226.98,2,0,0,140911.12,0
566,15672363,Riley,625,France,Female,69,8,89598.09,3,0,1,164723.72,1
 567,15802460,Torreggiani,710,France,Female,41,9,0,1,1,1,159977.14,0
568,15654582,McMillan,607,France,Male,37,0,0,2,1,1,163894.31,0
569,15734051,Forbes,831,Spain,Female,63,3,0,1,1,1,129393.76,1 
5222,15729162,Andrews,634,France,Male,33,8,111294.56,1,1,1,175905.75,0
5223,15644431,Pinto,732,France,Male,37,7,93788.96,1,1,0,182353.31,0
5224,15649975,Carpenter,782,France,Female,38,1,0,2,1,0,125611.41,0
 5225,15673869,Watkins,649,France,Male,29,4,0,2,0,0,47700.87,0
5226,15681595,Dale,621,Germany,Male,32,8,102360.58,2,1,0,181550.81,0
5227,15612412,Harris,693,France,Male,46,9,0,2,0,0,66388.6,0 
988,15704962,Onuchukwu,636,France,Male,40,4,0,1,1,1,131588.28,0
989,15646512,Roberts,724,Germany,Male,43,2,172369.9,2,1,0,186243.69,0
990,15629559,Cheng,625,France,Male,26,9,0,2,1,0,103594.56,0
 991,15662031,Y?,745,France,Female,37,5,0,3,1,1,122458.09,1
992,15588535,Y?an,753,France,Male,40,2,0,2,1,0,185763.3,0
993,15605791,Chen,741,France,Male,29,8,196156.33,2,1,1,132635.29,0 
732,15685621,Pisano,659,France,Male,42,0,0,1,1,0,173892.52,0
733,15584040,Lucchese,786,France,Male,60,4,155086.25,1,0,1,126563.45,0
734,15749233,Moran,850,Spain,Female,35,1,0,2,0,0,141427.66,0
 735,15782871,Onyemachukwu,731,Germany,Male,45,9,125468.42,1,1,1,28688.84,0
736,15629516,Hancock,667,Germany,Female,42,8,125524.72,2,0,0,1096.86,0
737,15671605,Tan,664,France,Female,34,5,122375.15,2,0,0,136664.07,0 
5700,15780330,K?,584,France,Male,26,7,0,2,1,1,174933.36,0
5701,15670149,Chidimma,637,France,Male,39,0,0,1,1,0,158069.64,1
5702,15642763,Chimaobim,637,France,Female,31,7,0,2,1,1,192907.9,0
 5703,15644550,Okwudilichukwu,595,France,Female,41,4,98247.65,2,1,0,45656.31,0
5704,15584444,McIntosh,542,Spain,Male,36,1,0,2,0,0,128381.12,0
5705,15733297,Liao,606,France,Male,29,2,0,2,0,1,107721.59,0 
