RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
5847,15759070,Kovalev,702,France,Female,50,4,0,2,1,1,186515.91,0
5848,15802045,Chu,745,Spain,Male,34,5,117028.14,2,1,1,52724.1,0
5849,15737262,McMillan,632,Spain,Male,39,9,118934.05,1,1,0,182270.63,0
 5850,15781672,Yegorov,547,France,Male,34,2,124848.95,1,0,0,63738.9,0
5851,15807739,White,744,Germany,Female,37,8,121350.85,2,1,0,144942.36,0
5852,15607342,Obiuto,630,Spain,Male,40,9,0,2,1,0,130640.53,0 
8274,15779899,McIntyre,668,Germany,Male,33,8,137881.82,1,1,0,108279.95,0
8275,15663044,Wright,599,Spain,Male,37,2,0,2,1,1,183438.63,0
8276,15656548,Fang,734,France,Male,33,2,0,2,1,0,196471.76,0
 8277,15647106,Trentino,701,France,Male,38,10,0,2,1,1,175598.28,0
8278,15726225,Bruno,611,France,Male,32,3,0,2,1,0,136897.7,0
8279,15608045,Hou,806,France,Male,40,5,157963.54,1,1,1,186675.72,0 
6543,15774599,Nwora,547,France,Female,34,2,0,2,1,0,10533.11,0
6544,15688825,Hs?,600,Germany,Female,46,0,114200.81,1,1,1,178487.47,0
6545,15596925,Bergamaschi,678,Germany,Female,63,9,121541.48,1,1,0,19700.73,1
 6546,15690022,Strong,616,France,Male,33,5,0,2,1,1,87987.76,0
6547,15699427,Cox,520,Germany,Female,39,7,121073.68,1,1,1,46604.02,0
6548,15602826,Kemp,742,Germany,Female,38,6,163301.04,1,1,1,137599.28,0 
3399,15586975,Ts'ui,778,Spain,Female,42,8,0,2,1,1,92478.66,0
3400,15702227,Zhdanova,527,Germany,Male,42,1,122410.05,1,0,0,74937.3,1
3401,15715728,Shen,721,Germany,Male,37,2,118777.89,2,1,1,133963.03,0
 3402,15667874,Niu,696,Germany,Male,51,6,93134.81,2,1,1,83480.74,0
3403,15591734,Christie,683,France,Female,56,1,0,1,1,1,198162.55,1
3404,15570096,Shao,707,Spain,Male,43,6,0,2,1,1,162388.12,0 
9285,15729869,Kerr,735,France,Male,27,4,0,2,1,0,174112.75,0
9286,15696532,Wang,599,France,Male,35,2,145857.11,1,1,0,26325.35,0
9287,15585060,Chiu,666,Germany,Male,42,5,99792.56,1,1,0,121081.67,1
 9288,15661055,Ts'ai,705,France,Female,35,8,0,2,1,1,74684.07,0
9289,15644975,Ritchie,686,France,Male,39,1,0,2,1,1,103823.97,0
9290,15778749,Castiglione,631,Spain,Female,35,6,0,2,1,0,138911.87,0 
1294,15767734,Marino,685,Germany,Female,57,2,98236.92,1,1,1,93662.91,1
1295,15723970,Udinese,578,France,Female,30,8,0,2,0,0,186738.66,0
1296,15665428,Korovin,648,Spain,Male,48,2,0,2,1,1,107735.38,0
 1297,15714770,Lane,724,Spain,Female,33,1,166544.71,1,1,0,126932.38,0
1298,15774916,Shen,569,France,Male,28,2,0,2,1,0,170561.65,0
1299,15776448,Cocci,619,France,Male,27,1,0,2,1,0,134001.67,0 
8376,15596815,Taylor,491,France,Male,40,8,0,2,1,1,93629.69,0
8377,15665977,Doyle,749,France,Male,47,2,0,2,1,1,156655.55,0
8378,15780239,Chukwujamuike,744,Spain,Male,35,6,0,2,1,0,2332.45,0
 8379,15648694,Tao,685,France,Male,31,4,0,2,0,1,81251.31,0
8380,15576257,Findlay,543,France,Female,41,6,0,1,1,0,146985.82,0
8381,15748256,Chukwuemeka,563,Germany,Female,40,5,104062.87,2,0,0,120532.2,1 
7769,15700939,Osonduagwuike,738,France,Male,29,4,0,2,1,0,105698.14,0
7770,15730831,Moss,633,France,Male,38,8,0,2,1,0,154500.41,0
7771,15708960,Parry,618,France,Female,36,4,0,2,1,0,87696.95,0
 7772,15780310,Burgess,581,Spain,Female,34,0,0,2,1,0,142030.61,0
7773,15607667,Johnstone,850,Germany,Male,31,1,108835.99,2,1,0,49756.8,0
7774,15659826,Ting,855,France,Female,30,0,0,2,0,1,34176.43,0 
1429,15750081,Marchesi,668,Germany,Female,42,4,155885.86,1,1,1,71547.26,1
1430,15682488,Ch'in,631,France,Male,34,9,107939.28,1,1,0,114968.93,0
1431,15699486,Ts'ai,789,France,Female,26,1,0,2,1,1,165884.38,0
 1432,15594674,Nnanna,636,France,Male,24,2,0,2,1,1,103796.87,0
1433,15686581,Lucas,543,France,Male,56,1,0,2,0,1,106898.77,0
1434,15648724,Balashov,686,France,Male,34,8,0,2,0,1,122289.64,0 
8901,15605311,Yefremov,740,France,Female,46,7,129575.08,1,1,1,145046.14,0
8902,15706529,Chiang,537,France,Male,38,5,0,2,1,0,109029.86,0
8903,15678057,Duncan,614,France,Male,36,4,0,2,0,0,121063.96,0
 8904,15790782,Ts'ui,675,Germany,Female,36,7,111096.81,1,0,1,183547.32,0
8905,15681277,Chukwuebuka,644,France,Male,41,8,0,2,1,1,137810.09,0
8906,15785836,T'ao,479,France,Female,34,3,0,2,1,0,118762.15,0 
6568,15641399,Chukwuemeka,602,Spain,Male,38,8,153171.23,1,0,1,91261.21,0
6569,15807958,Udinesi,631,Germany,Female,33,2,115781.03,2,1,0,17468.72,0
6570,15773717,Sinclair,608,France,Male,41,8,0,2,1,1,189208.78,0
 6571,15715139,Gardiner,678,France,Male,34,2,122172.98,1,1,0,142458.52,0
6572,15659760,Ferguson,660,Germany,Female,32,8,105538.96,2,0,0,163110.22,0
6573,15703876,Simmons,634,France,Male,26,4,47577.03,1,1,0,128078.28,0 
2580,15668060,Mao,599,France,Male,39,3,101330.17,1,1,0,184324.87,1
2581,15678970,Ritchie,736,Germany,Male,40,5,107542.58,2,1,1,52124.23,0
2582,15717494,Horsfall,771,Spain,Female,36,9,0,2,1,1,134318.05,0
 2583,15663949,Shih,564,France,Male,28,6,109908.43,1,0,0,144564.56,0
2584,15790733,Onyekachukwu,714,France,Female,33,2,0,2,1,0,182708.55,0
2585,15772292,Chukwujamuike,630,France,Male,36,9,0,2,1,0,189922.84,0 
2889,15603037,Maclean,758,France,Female,38,9,0,2,1,0,165849.22,0
2890,15655310,Golovanov,750,France,Male,37,0,0,2,1,1,125536.89,0
2891,15677025,Li Fonti,798,Spain,Female,30,7,0,2,0,1,128327.73,0
 2892,15749381,Bates,549,Spain,Male,40,8,0,2,1,1,106718.23,0
2893,15648531,Lu,649,France,Male,28,1,0,2,1,1,131274.73,0
2894,15754769,Fiorentino,778,Spain,Female,35,1,136674.43,1,1,1,109761.3,0 
3519,15686651,McMillan,648,France,Female,43,3,0,2,1,0,98985.08,0
3520,15755830,Ch'in,764,Germany,Female,62,5,131615.23,1,1,1,192578.09,0
3521,15574171,Onyekaozulu,661,Spain,Female,40,3,0,2,1,0,102092.72,0
 3522,15686449,Chineze,712,France,Female,38,6,0,2,1,0,134923.47,0
3523,15706611,Ch'iu,730,France,Female,42,2,0,1,1,0,92760.33,0
3524,15806511,Romani,744,France,Female,29,3,0,2,1,0,84429.57,0 
9129,15793923,Sun,637,France,Male,29,4,0,1,1,0,180218.96,0
8107,15651480,Carpenter,589,France,Female,45,3,0,2,1,0,8227.88,0
8108,15709563,Benson,824,France,Female,33,1,0,2,1,1,6657.69,0
8109,15649058,Thompson,570,France,Female,32,7,116326.05,1,1,0,72822.8,0
 8110,15632369,White,817,Spain,Female,41,4,0,2,1,0,172406.11,0
8111,15750890,May,766,France,Male,42,7,0,1,1,1,117829.27,0
8112,15794444,Chidimma,721,Spain,Male,29,1,0,2,0,1,5922.73,0 
8521,15667786,Goliwe,553,Spain,Male,40,8,114775.22,1,1,1,159537.2,0
8522,15776894,Ogbonnaya,749,France,Male,37,3,0,2,0,1,96580.24,0
8523,15656332,Brown,709,France,Male,47,8,0,2,1,1,159528.6,0
 8524,15715223,Tran,716,France,Female,54,8,0,1,1,1,173786.4,1
8525,15758010,Ijendu,743,Germany,Male,35,7,122401.52,1,1,1,77219.76,0
8526,15579389,Baresi,722,France,Male,34,5,0,2,0,1,151139.89,0 
5457,15678863,Forbes,740,France,Male,26,4,0,2,1,1,118021.85,0
5458,15728562,Nkemakolam,591,Germany,Male,37,7,128854.44,1,1,1,36280.54,0
5459,15664360,Byrne,764,Spain,Male,34,9,0,2,0,0,136781.12,0
 5460,15772980,Curtis,596,France,Female,36,2,0,2,1,0,89570.1,0
5461,15659788,Powell,719,France,Female,32,3,79579.92,1,0,0,152487.03,0
5462,15683412,Capon,741,France,Male,33,6,0,2,1,1,90639.4,0 
4601,15726848,Palermo,690,Germany,Female,43,3,96239.55,2,1,1,120114.85,0
4602,15587076,Lo,639,France,Male,33,9,0,2,0,0,81392.72,0
4603,15661439,Okechukwu,537,France,Male,37,5,0,2,0,0,109760.61,0
 4604,15612310,Yobachi,697,France,Male,38,4,0,1,1,1,118076.49,0
4605,15609769,Wright,566,France,Male,39,1,0,2,1,1,106306.97,0
4606,15650195,Loggia,578,Germany,Female,36,8,121626.22,1,1,1,133495.13,0 
5160,15806088,Boni,739,France,Male,39,5,0,2,0,0,166850.25,0
5161,15677223,Gorbunova,675,France,Male,40,2,0,2,0,1,54512.17,0
5162,15704937,Pirozzi,619,France,Female,36,10,0,2,0,0,149830.65,0
 5163,15677611,Manna,600,France,Female,33,9,140500.57,1,1,0,189982.47,0
5164,15648073,Holt,649,Spain,Male,27,5,0,2,1,1,159994.02,0
5165,15747011,Chukwufumnanya,714,France,Female,37,4,0,2,1,1,106251.75,0 
1076,15637280,Wade,658,France,Male,32,2,0,2,1,0,14053.98,0
1077,15633319,Gorshkov,709,Germany,Male,34,4,128870.66,2,1,1,6450.12,0
1078,15707871,Piazza,742,Germany,Male,41,9,142388.1,1,1,1,1602.47,0
 1079,15674301,De Luca,584,France,Female,32,3,0,1,1,0,719.81,0
1080,15706180,Naylor,722,France,Male,55,10,0,1,1,1,173069.3,1
1081,15594656,Liang,543,Spain,Male,29,8,0,1,1,1,6530.52,0 
6476,15640146,Hunter,643,Spain,Male,39,3,0,2,1,0,89159.81,0
6477,15697872,Chinwendu,631,Germany,Male,46,8,123595.62,1,1,0,158532.45,1
6478,15612588,Smith,619,France,Male,28,4,0,2,1,0,55361.54,0
 6479,15626412,Kang,549,France,Male,32,1,0,2,1,0,154630.9,0
6480,15679741,Akobundu,671,France,Female,40,1,0,2,1,0,130838.72,0
6481,15713324,King,717,Spain,Male,33,3,0,2,1,1,176777.33,0 
3691,15628429,Onyekaozulu,741,France,Male,39,4,127083.19,1,1,0,115822.99,0
3692,15585768,Osonduagwuike,617,France,Female,28,2,0,2,1,1,102095.24,0
3693,15791855,Langmuir,650,France,Female,35,8,0,1,1,0,108884.59,1
 3694,15591743,Hsia,578,Spain,Male,33,9,129646.95,1,1,1,163688.83,0
3695,15777550,Ferguson,757,France,Female,49,0,0,2,1,0,79202.05,0
3696,15787161,Chiazagomekpere,684,Germany,Female,44,0,125844.5,1,1,1,76695.6,0 
3339,15709626,Nwachinemelu,541,France,Male,26,9,0,2,0,0,18011.31,0
3340,15764350,Okwudilichukwu,619,Germany,Male,28,8,134859.01,2,0,0,108.86,1
3341,15591869,Muravyova,717,France,Female,35,7,0,2,1,1,177739.37,0
 3342,15732142,Wallace,734,France,Male,39,2,0,1,0,0,139413.76,0
3343,15657433,Uspensky,624,France,Female,33,9,0,2,1,1,113608.02,0
3344,15589627,Murphy,687,France,Female,43,3,0,2,1,1,158683.18,0 
8623,15703737,K?,595,France,Female,38,8,0,2,1,0,96795.04,0
8624,15745681,Toscani,515,Germany,Female,50,1,128813.39,1,1,0,105475.72,1
8625,15661114,Perkins,850,Germany,Male,26,2,114759.05,2,0,0,23559.94,1
 8626,15797388,Otitodilinna,597,France,Female,34,3,0,2,1,1,178253.19,0
8627,15582863,Boyle,717,Spain,Female,39,8,0,2,1,0,120976.59,0
8628,15754882,Beneventi,849,France,Male,41,9,0,2,1,1,17369.11,0 
1906,15696033,Odin,686,France,Male,30,1,108526.43,1,0,0,10801.41,0
1907,1560007,Tretiakova,835,France,Male,31,7,0,2,1,1,138817.86,0
1908,15753864,Yeh,631,France,Female,40,8,0,2,1,0,171550.21,0
 1909,15769131,Ch'eng,636,France,Male,43,5,0,2,1,1,177969.48,0
1910,15745641,Golibe,714,France,Male,38,3,0,2,0,0,109111.33,0
1911,15797962,Findlay,721,France,Male,32,5,0,2,1,1,84202.45,0 
3188,1565989845,Owens,633,France,Male,33,6,0,2,1,0,84917.77,0
3189,15775004,Chung,723,France,Male,43,4,137950.01,1,0,1,1020.07,1
3190,15655016,Bryant,756,France,Male,33,1,0,1,1,0,176722.77,0
 3191,15704635,T'ien,584,France,Male,33,2,0,2,1,1,59477.35,0
3192,15652989,Fang,706,Germany,Female,57,1,123719.32,1,1,0,132143.57,1
3193,15804585,Smith,829,France,Male,42,9,0,2,1,1,176943.46,0 
4240,15724094,Hanson,668,France,Male,30,2,0,2,1,0,9700.5,0
4241,15661523,Chinwendu,732,France,Male,50,4,0,1,1,1,6903.2,1
4242,15695562,Meng,733,Germany,Male,55,9,156657.64,1,1,1,52257.11,0
 4243,15603495,Chukwubuikem,621,Spain,Female,38,7,131844.77,2,1,1,96770.61,0
4244,15614287,Meng,650,Spain,Female,44,2,0,2,1,1,176694.6,0
4245,15739357,P'eng,610,France,Female,30,9,0,2,1,1,1175.62,0 
5391,15658904,Buccho,686,France,Male,42,1,0,1,1,1,131743.11,0
5392,15680512,Korovina,569,Germany,Male,41,4,137726.21,1,1,0,123428.1,1
5393,15595811,Pan,787,France,Male,37,1,0,1,1,0,73845.97,0
 5394,15671618,Kazantsev,738,Germany,Male,37,6,141831.77,1,0,1,125684.3,0
5395,15595212,Sagese,694,Spain,Female,28,2,0,2,1,1,150536.72,0
5396,15657851,Ts'ai,569,France,Male,29,7,0,2,1,1,129876.68,0 
8118,15656774,Shih,656,France,Male,37,10,0,2,1,0,142870.57,0
8119,15712910,Caldwell,826,Spain,Female,38,5,0,1,1,1,135067.99,0
8110,15802280,Udinesi,621,France,Male,37,3,0,1,1,0,165571.22,0
 8111,15642958,Hsia,604,France,Female,40,2,0,2,0,0,70998.74,0
8112,15752611,Manna,533,France,Female,38,1,0,2,1,0,88850.61,0
8113,15771400,Chibugo,696,France,Female,30,3,0,2,1,0,143863.04,0 
9186,15672943,Nwachinemelu,806,France,Female,28,3,0,2,1,1,9990.05,0
9187,15789512,Boyd,614,France,Male,40,1,0,2,0,0,181837.09,0
9188,15794168,Chikwendu,627,France,Male,42,8,84918.82,1,0,0,144655.83,1
 9189,15716026,Wang,738,Germany,Male,38,2,117412.27,1,1,1,138518.22,0
9190,15787939,Rutherford,588,France,Male,39,3,137092.94,1,1,0,1257.1,0
9191,15636858,Mai,744,Germany,Male,29,9,124923.14,1,1,1,193807.45,0 
5045,15806618,Kung,651,France,Male,28,3,0,2,0,1,134097.25,0
5046,15602921,Scott,746,Germany,Male,57,2,138002.39,1,0,1,84867.79,1
5047,15712076,Ts'ao,490,France,Female,33,2,0,2,1,0,91832.41,0
 5048,15652653,Beneventi,684,France,Male,31,9,0,2,0,0,166568.29,0
5049,15593466,Saunders,741,Germany,Female,38,6,135650.77,1,1,1,152080.62,0
5050,15602390,Mai,754,Germany,Male,40,3,131098.97,2,0,0,140869.46,0 
7612,15681503,Chiu,658,France,Female,21,2,0,2,1,0,179636.71,0
7613,15665939,Hudson,621,Germany,Male,39,5,102890.46,1,1,1,156097.86,0
7614,15757837,Pisani,726,France,Male,30,2,0,2,1,1,121709.05,0
 7615,15790919,Kuo,686,France,Male,41,5,0,2,0,0,181857.74,0
7616,15655284,Ch'eng,441,France,Male,40,9,77062.37,1,1,0,126532.8,0
7617,15778850,Lucchesi,724,France,Male,37,1,0,2,1,0,144.92,0 
4028,15694815,Monaldo,627,France,Female,52,9,0,2,1,1,96964.62,0
4029,15622506,Hsueh,573,Germany,Male,43,10,148727.42,2,1,0,139575.98,0
4030,15732371,Francis,703,Spain,Female,51,8,65905.95,2,1,0,182452.52,1
 4031,15792764,Genovese,703,France,Male,30,5,0,2,0,0,88641.95,0
4032,15715337,Ts'ui,603,France,Male,34,9,110965.15,1,1,0,16153.47,0
4033,15758020,Pai,621,France,Male,38,1,0,1,1,0,189824,0 
4279,15693035,Coles,756,France,Female,48,10,0,2,1,1,156442.44,0
4280,15739690,Chidumaga,741,Germany,Male,46,5,134975.44,1,1,1,148514.56,0
4281,15622032,Maclean,569,Spain,Female,37,4,0,2,1,1,90220.52,0
 4282,15597545,Bartlett,637,France,Female,36,9,126656.98,2,1,1,162235.56,0
4283,15576055,Dickinson,829,France,Female,35,8,0,2,0,1,103512.85,0
4284,15652441,Hs?,637,Germany,Male,33,6,117401.84,1,1,0,143214.92,0 
5306,15756896,Lees,568,France,Male,34,10,121797.87,1,1,0,163594.44,0
5307,15663737,Padovesi,850,France,Male,37,5,0,2,1,1,18207.48,0
5308,15726203,Chukwuemeka,569,Spain,Male,26,1,0,2,1,1,46466.23,0
 5309,15762715,Nwokeocha,597,Germany,Male,38,6,139401.67,1,1,1,126918.8,0
5310,15578696,Udinesi,847,France,Female,45,2,0,2,1,1,121752.44,0
5311,15650038,Nkemdilim,850,Germany,Female,37,5,106020.77,1,1,1,137511.45,0 
9572,15596968,Yefremova,559,Germany,Female,38,1,101479.32,2,1,1,141580.62,0
9573,15615791,Baldwin,719,France,Male,44,7,0,2,0,0,105434.77,0
9574,15684970,Chukwubuikem,697,Spain,Female,25,9,0,2,1,0,125765.11,0
 9575,15763438,Pirogova,529,France,Female,34,5,0,2,1,1,185783.84,0
9576,15614500,Yuan,664,France,Male,41,4,101176.91,1,1,1,60651.51,0
9577,15671453,Hsiung,417,France,Female,38,8,0,3,1,1,144245.02,1 
5882,15762442,Ngozichukwuka,649,France,Female,32,9,100922.44,1,1,0,166982.13,0
5883,15681451,Kao,522,France,Female,49,0,0,1,1,1,36585.14,0
5884,15733299,Chukwudi,715,France,Male,28,2,0,2,1,1,177510.45,0
 5885,15711033,Brown,543,Spain,Male,40,3,99530.65,1,0,0,185500.01,0
5886,15574913,Kerr,686,Germany,Male,33,10,123760.9,2,0,1,124875.17,0
5887,15642699,Chinedum,787,France,Female,63,5,0,2,1,1,193486.3,0 
2657,15738260,Hsia,746,France,Male,37,2,0,1,1,0,152844.34,0
2658,15780049,Shao,619,Spain,Male,48,2,0,2,0,0,153532.08,0
2659,15762377,Mai,567,France,Male,35,8,0,2,1,1,153680.73,0
 2660,15790512,Bailey,826,Spain,Male,36,3,0,2,0,0,62285.52,0
2661,15794889,Ch'in,631,France,Male,38,8,0,2,0,0,109962.97,0
2662,15738477,T'an,726,France,Male,56,1,0,1,1,1,142835.4,1 
7282,15606688,Dellucci,816,Germany,Male,31,1,124940.13,3,1,1,141748.69,1
7283,15708484,Chiu,664,Germany,Male,30,9,115047.74,1,1,0,31822.89,0
7284,15630953,Hunter,806,Germany,Male,35,2,142999.64,1,0,1,157017.05,1
 7285,15716823,Liao,637,Germany,Male,27,4,132451.09,1,1,1,91862.21,0
7286,15806610,Reed,657,France,Male,40,8,0,1,1,1,125085.65,0
7287,15624919,Liao,711,France,Female,42,9,0,1,1,0,183999.34,0 
2856,15796496,Ross,648,France,Male,33,3,0,2,1,1,75019.32,0
2857,15775032,Azubuike,850,Spain,Female,34,2,0,2,1,1,141740.94,0
2858,15783301,Chidubem,529,Germany,Female,31,3,109628.78,2,1,1,94863.2,0
 2859,15677169,Manfrin,666,Germany,Female,34,1,167456.93,1,0,0,134872.28,0
2860,15737591,Malle,835,Germany,Female,49,4,133403.55,2,1,0,188081.63,0
2861,15756989,Kovalyova,625,Spain,Female,27,1,0,2,0,0,196234.46,0 
6848,15670989,T'ang,674,France,Male,36,9,134002.84,1,1,1,176506.08,0
6849,15812378,Chukwuebuka,639,Spain,Male,33,3,0,2,1,1,174923.51,0
6850,15736037,Fellows,729,Spain,Male,80,2,0,2,1,1,141892.79,0
 6851,15638008,Mazzanti,510,France,Female,35,2,0,2,1,1,73582.84,0
6852,15780210,Virgo,487,France,Male,47,6,0,1,1,1,163582.55,0
6853,15761172,Ch'iu,527,Spain,Male,42,5,98194.52,1,0,0,152895.57,0 
5380,15774037,Li,637,France,Male,43,3,0,1,1,1,102872.96,0
5381,15785590,Palerma,757,France,Female,38,8,0,2,0,0,177712.1,0
5382,15700629,Tan,850,France,Female,37,2,0,2,1,1,6548.82,0
 5383,15661138,Ibrahimova,696,France,Female,38,3,0,2,1,1,113769.89,0
5384,15772231,Matveyeva,588,France,Female,62,9,132342.19,1,1,1,126331.75,1
5385,15785607,Gibson,710,France,Male,36,3,0,1,1,1,167933.05,0 
2501,15626156,Kerr,547,France,Female,40,2,0,2,1,0,103135.15,0
2502,15756081,Scott,663,France,Male,26,3,85385.17,1,1,0,117109.26,0
2503,15681251,Ibezimako,696,Spain,Male,37,5,0,2,0,0,129631.98,0
 2504,15576722,Dupree,609,France,Male,38,3,0,2,1,0,71664.97,0
2505,15666364,Ch'en,637,France,Male,46,4,106848.11,1,0,0,186058.48,1
2506,15701251,Onyemere,732,Spain,Male,36,4,0,2,1,1,187229.06,0 
7918,15766338,Smith,590,France,Male,28,1,0,2,1,1,77180.69,0
7919,15685426,Chiemela,722,Germany,Female,29,7,157721.71,2,1,0,93387.07,0
7920,15796907,Benson,639,France,Male,55,0,0,2,1,1,117522.23,0
 7921,15607818,Lung,739,France,Male,44,1,0,2,0,0,109987.87,0
7922,15577509,Laurie,638,France,Female,42,4,0,3,1,0,105885.99,1
7923,15737012,Scott,579,France,Female,32,8,0,2,1,0,162933.14,0 
5718,15640737,K'ung,553,France,Female,40,6,0,2,1,1,4559.02,0
5719,15642274,Monaldo,749,Spain,Female,37,1,0,1,1,1,5863.2,0
5720,15702235,Chukwujekwu,719,France,Female,45,3,113633.96,1,1,1,119838.79,0
 5721,15628292,Hao,669,Spain,Female,37,8,0,2,1,0,189691.78,0
5722,15595806,Hale,769,France,Female,55,5,0,2,0,1,172694.11,0
5723,15779533,Hs?eh,850,Germany,Female,34,3,121367.41,2,1,0,157724.64,0 
8967,15636034,Meng,690,France,Male,39,4,0,2,0,0,61185.3,0
8968,15658121,Chukwujekwu,623,France,Male,32,3,0,1,1,1,57646.36,0
8969,15697722,Baresi,468,Spain,Male,28,1,0,2,1,1,159286.45,0
 8970,15776032,Chukwujekwu,731,France,Male,24,8,0,2,0,1,144722.24,0
8971,15677542,Lombardo,702,France,Female,29,1,0,2,0,0,81220.76,0
8972,15753951,Tretiakova,604,France,Male,37,3,0,2,0,0,127841.13,0 
5999,15612165,Kazantseva,590,France,Male,35,2,0,2,1,0,3822.73,0
 6003,15805534,Okeke,539,France,Male,34,3,0,2,1,1,190546.17,0
6004,15719860,Golovanov,532,France,Male,41,8,0,2,1,0,195201.85,0 
220,15584874,Marchesi,658,France,Male,38,2,0,2,1,0,83546.24,0
221,15641312,K?,766,Germany,Male,46,2,102389.64,1,1,1,17450.13,0
222,15626721,Ndubueze,664,Spain,Female,37,5,0,2,1,1,137859.87,0
 223,15782289,Buccho,755,France,Male,35,4,140128.97,1,1,1,123652.89,0
224,15690799,P'eng,697,France,Female,37,6,0,2,1,1,36672.96,0
225,15723260,Owens,738,Spain,Male,36,6,0,2,1,1,115717.42,0 
9798,15618321,Loggia,616,France,Male,38,4,0,2,1,1,85851.16,0
9799,15744109,Welch,850,Germany,Female,34,3,144766.95,2,1,1,183632.75,0
9800,15803786,Palermo,766,France,Male,39,2,0,2,1,1,52944.65,0
 9801,15597951,Yuan,636,France,Female,57,8,68559.69,2,0,1,111240.31,0
9802,15676521,Chukwudi,638,France,Female,36,6,0,2,0,0,157743.42,0
9803,15598943,Chukwudi,673,Germany,Male,20,6,134558.79,1,1,0,83760.22,0 
7562,15678908,Ch'en,634,France,Female,63,3,0,1,1,0,7798.68,0
7563,15572964,Chukwualuka,637,France,Male,51,2,0,2,1,1,55124.04,0
7564,15572422,Golovanov,733,France,Male,40,3,0,2,1,1,48242.41,0
 7565,15770941,Meng,716,Spain,Male,26,2,0,1,1,0,167088.28,1
7566,15641245,Ch'ang,586,France,Female,34,3,0,1,1,1,47387.16,0
7567,15689801,Pisano,814,France,Male,24,1,0,2,1,0,174590.47,0 
7265,15758441,Onyemere,665,France,Male,44,2,0,2,1,0,181967.83,0
7266,15753528,Grigoryev,534,France,Female,38,6,0,2,1,1,85901.2,0
7267,15614785,Chiemenam,592,Spain,Female,52,1,93590.26,1,0,1,117078.17,0
 7268,15803763,McIntosh,764,Germany,Female,29,4,131587.61,1,1,1,98956.81,0
7269,15764303,Tuan,692,France,Male,29,3,0,2,1,0,173587.87,0
7270,15635020,Kao,699,Germany,Female,42,10,123882.92,1,1,1,77787.01,1 
7701,15692899,Vasilyeva,582,France,Female,47,5,110923.49,1,0,0,137726.48,0
7802,15679990,Culbreth,689,France,Male,33,7,0,2,0,1,37305.22,0
7803,15708829,Chukwudi,646,Spain,Male,33,3,0,2,1,0,20222.56,0
 7804,15734209,Nnanna,588,France,Female,57,2,0,2,1,1,120585.4,0
7805,15774088,Cocci,540,Spain,Female,33,4,0,2,0,1,120548.72,0
7806,15746935,Nwankwo,738,France,Male,37,9,131241.02,1,0,1,144472.06,0 
6742,15674918,Wan,553,Germany,Male,41,4,123454.64,2,1,0,168209.48,0
6743,15775060,Onyekachi,619,Germany,Male,31,5,121400.14,2,1,1,38139.92,0
6744,15643716,Kwemto,638,France,Male,37,2,0,2,1,1,78148.74,0
 6745,15579336,Cheng,811,Germany,Female,34,5,117917.75,3,1,1,163424.11,1
6746,15597690,Nnaife,850,Spain,Female,38,1,0,1,1,1,122850.06,0
6747,15665483,Kao,721,France,Male,26,7,0,2,1,1,155934.05,0 
